invoice_line_id,invoice_id,invoice_number,invoice_date,grade,standard_code,application,target_method_id,requested_qty_mt,lot_no,available_qty_mt,fit_de_to_target,fit_band,candidate_rank,single_lot_can_cover
INV-4306-L01,INV-4306,4306,2026-04-06,130A,3249B,Paint,method_i_b,225.0,6803A,10.0,0.611,strict,12,False
INV-4306-L01,INV-4306,4306,2026-04-06,130A,3249B,Paint,method_i_b,225.0,6822N-A,5.0,0.661,strict,13,False
INV-4306-L01,INV-4306,4306,2026-04-06,130A,3249B,Paint,method_i_b,225.0,6833B,10.0,0.708,strict,14,False
INV-4306-L01,INV-4306,4306,2026-04-06,130A,3249B,Paint,method_i_b,225.0,6833A,10.0,0.77,strict,15,False
INV-4306-L01,INV-4306,4306,2026-04-06,130A,3249B,Paint,method_i_b,225.0,6802B,10.0,0.827,strict,16,False
INV-4306-L01,INV-4306,4306,2026-04-06,130A,3249B,Paint,method_i_b,225.0,6548A,4.0,0.833,strict,17,False
INV-4306-L01,INV-4306,4306,2026-04-06,130A,3249B,Paint,method_i_b,225.0,6832B,6.0,0.897,strict,18,False
INV-4306-L01,INV-4306,4306,2026-04-06,130A,3249B,Paint,method_i_b,225.0,6789A,10.0,0.899,strict,19,False
INV-4306-L01,INV-4306,4306,2026-04-06,130A,3249B,Paint,method_i_b,225.0,6801A,10.0,0.915,strict,20,False
INV-4306-L01,INV-4306,4306,2026-04-06,130A,3249B,Paint,method_i_b,225.0,6832A,10.0,0.923,strict,21,False
INV-4306-L01,INV-4306,4306,2026-04-06,130A,3249B,Paint,method_i_b,225.0,6719N-D,5.0,0.961,strict,22,False
INV-4306-L01,INV-4306,4306,2026-04-06,130A,3249B,Paint,method_i_b,225.0,6789B,10.0,1.026,relaxed,23,False
INV-4306-L01,INV-4306,4306,2026-04-06,130A,3249B,Paint,method_i_b,225.0,6770B,10.0,1.095,relaxed,24,False
INV-4306-L01,INV-4306,4306,2026-04-06,130A,3249B,Paint,method_i_b,225.0,6528A,10.0,1.236,relaxed,25,False
INV-4306-L01,INV-4306,4306,2026-04-06,130A,3249B,Paint,method_i_b,225.0,6823N-B,5.0,1.393,relaxed,26,False
